Area,Cost of a healthy diet (PPP dollar per person per day),Number of people unable to afford a healthy diet (million),Percentage of the population unable to afford a healthy diet (percent),"Country area, Area","Land area, Area","Agriculture, Area","Agricultural land, Area","Cropland, Area","Cropland, Area per capita","Arable land, Area","Temporary crops, Area","Temporary meadows and pastures, Area","Temporary fallow, Area","Permanent crops, Area","Permanent meadows and pastures, Area","Perm. meadows & pastures - Nat. growing, Area","Forest land, Area","Naturally regenerating forest, Area","Planted Forest, Area","Other land, Area","Inland waters, Area","Land area equipped for irrigation, Area","Agriculture area actually irrigated, Area","Agriculture area under organic agric., Area","Agriculture area certified organic, Area","Coastal waters, Area","Land area actually irrigated, Area","Cropland area actually irrigated, Area","Cropland area under organic agric., Area","Cropland area certified organic, Area","Cropland area under protective cover, Area","Perm. meadows & pastures - Cultivated, Area","Farm buildings and Farmyards, Area","Perm. meadows & pastures area actually irrig., Area","Forestry area actually irrigated, Area","Perm. meadows & pastures area under organic agric., Area","Perm. meadows & pastures area certified organic, Area","Inland waters used for aquac. or holding facilities, Area","Inland waters used for capture fisheries, Area","Coastal waters used for aquac. or holding facilities, Area","Coastal waters used for capture fisheries, Area","EEZ used for aquac. or holding facilities, Area","EEZ used for capture fisheries, Area","Exclusive Economic Zone (EEZ), Area","Cropland area under conventional tillage, Area","Cropland area under conservation tillage, Area","Cropland area under zero or no tillage, Area","Land used for aquaculture, Area","Population, Domestic supply quantity","Wheat and products, Production","Wheat and products, Domestic supply quantity","Rice and products, Production","Rice and products, Domestic supply quantity","Barley and products, Production","Barley and products, Domestic supply quantity","Maize and products, Production","Maize and products, Domestic supply quantity","Oats, Domestic supply quantity","Millet and products, Production","Millet and products, Domestic supply quantity","Sorghum and products, Domestic supply quantity","Cereals, Other, Domestic supply quantity","Cassava and products, Domestic supply quantity","Potatoes and products, Production","Potatoes and products, Domestic supply quantity","Yams, Domestic supply quantity","Roots, Other, Domestic supply quantity","Sugar cane, Production","Sugar cane, Domestic supply quantity","Sugar beet, Production","Sugar beet, Domestic supply quantity","Sugar (Raw Equivalent), Production","Sugar (Raw Equivalent), Domestic supply quantity","Sweeteners, Other, Production","Sweeteners, Other, Domestic supply quantity","Honey, Production","Honey, Domestic supply quantity","Beans, Domestic supply quantity","Peas, Domestic supply quantity","Pulses, Other and products, Production","Pulses, Other and products, Domestic supply quantity","Nuts and products, Production","Nuts and products, Domestic supply quantity","Soyabeans, Domestic supply quantity","Groundnuts, Domestic supply quantity","Sunflower seed, Production","Sunflower seed, Domestic supply quantity","Rape and Mustardseed, Domestic supply quantity","Cottonseed, Production","Cottonseed, Domestic supply quantity","Coconuts - Incl Copra, Domestic supply quantity","Sesame seed, Production","Sesame seed, Domestic supply quantity","Olives (including preserved), Production","Olives (including preserved), Domestic supply quantity","Oilcrops, Other, Production","Oilcrops, Other, Domestic supply quantity","Soyabean Oil, Domestic supply quantity","Groundnut Oil, Domestic supply quantity","Sunflowerseed Oil, Production","Sunflowerseed Oil, Domestic supply quantity","Rape and Mustard Oil, Domestic supply quantity","Cottonseed Oil, Production","Cottonseed Oil, Domestic supply quantity","Palmkernel Oil, Domestic supply quantity","Palm Oil, Domestic supply quantity","Coconut Oil, Domestic supply quantity","Sesameseed Oil, Production","Sesameseed Oil, Domestic supply quantity","Olive Oil, Production","Olive Oil, Domestic supply quantity","Maize Germ Oil, Domestic supply quantity","Oilcrops Oil, Other, Production","Oilcrops Oil, Other, Domestic supply quantity","Tomatoes and products, Domestic supply quantity","Onions, Production","Onions, Domestic supply quantity","Vegetables, other, Production","Vegetables, other, Domestic supply quantity","Oranges, Mandarines, Production","Oranges, Mandarines, Domestic supply quantity","Lemons, Limes and products, Domestic supply quantity","Grapefruit and products, Domestic supply quantity","Citrus, Other, Production","Citrus, Other, Domestic supply quantity","Bananas, Domestic supply quantity","Plantains, Domestic supply quantity","Apples and products, Production","Apples and products, Domestic supply quantity","Pineapples and products, Domestic supply quantity","Dates, Domestic supply quantity","Grapes and products (excl wine), Production","Grapes and products (excl wine), Domestic supply quantity","Fruits, other, Production","Fruits, other, Domestic supply quantity","Coffee and products, Domestic supply quantity","Cocoa Beans and products, Domestic supply quantity","Tea (including mate), Domestic supply quantity","Pepper, Domestic supply quantity","Pimento, Domestic supply quantity","Cloves, Domestic supply quantity","Spices, Other, Production","Spices, Other, Domestic supply quantity","Wine, Domestic supply quantity","Beer, Domestic supply quantity","Beverages, Fermented, Domestic supply quantity","Beverages, Alcoholic, Domestic supply quantity","Alcohol, Non-Food, Domestic supply quantity","Bovine Meat, Production","Bovine Meat, Domestic supply quantity","Mutton & Goat Meat, Production","Mutton & Goat Meat, Domestic supply quantity","Pigmeat, Domestic supply quantity","Poultry Meat, Production","Poultry Meat, Domestic supply quantity","Meat, Other, Production","Meat, Other, Domestic supply quantity","Offals, Edible, Production","Offals, Edible, Domestic supply quantity","Butter, Ghee, Production","Butter, Ghee, Domestic supply quantity","Cream, Domestic supply quantity","Fats, Animals, Raw, Production","Fats, Animals, Raw, Domestic supply quantity","Eggs, Production","Eggs, Domestic supply quantity","Milk - Excluding Butter, Production","Milk - Excluding Butter, Domestic supply quantity","Freshwater Fish, Production","Freshwater Fish, Domestic supply quantity","Demersal Fish, Production","Demersal Fish, Domestic supply quantity","Pelagic Fish, Production","Pelagic Fish, Domestic supply quantity","Marine Fish, Other, Production","Marine Fish, Other, Domestic supply quantity","Aquatic Plants, Production","Aquatic Plants, Domestic supply quantity","Infant food, Domestic supply quantity","Miscellaneous, Domestic supply quantity","Rye and products, Production","Rye and products, Domestic supply quantity","Oats, Production","Sorghum and products, Production","Sweet potatoes, Domestic supply quantity","Beans, Production","Soyabeans, Production","Soyabean Oil, Production","Groundnut Oil, Production","Tomatoes and products, Production","Lemons, Limes and products, Production","Dates, Production","Wine, Production","Beer, Production","Beverages, Alcoholic, Production","Pigmeat, Production","Fish, Body Oil, Production","Fish, Body Oil, Domestic supply quantity","Fish, Liver Oil, Production","Fish, Liver Oil, Domestic supply quantity","Crustaceans, Production","Crustaceans, Domestic supply quantity","Cephalopods, Production","Cephalopods, Domestic supply quantity","Molluscs, Other, Production","Molluscs, Other, Domestic supply quantity","Aquatic Animals, Others, Production","Aquatic Animals, Others, Domestic supply quantity","Cereals, Other, Production","Peas, Production","Groundnuts, Production","Rape and Mustardseed, Production","Rape and Mustard Oil, Production","Grapefruit and products, Production","Bananas, Production","Pimento, Production","Cassava and products, Production","Sweet potatoes, Production","Palm kernels, Production","Palm kernels, Domestic supply quantity","Palmkernel Oil, Production","Palm Oil, Production","Ricebran Oil, Domestic supply quantity","Pineapples and products, Production","Coffee and products, Production","Cocoa Beans and products, Production","Beverages, Fermented, Production","Yams, Production","Roots, Other, Production","Maize Germ Oil, Production","Tea (including mate), Production","Alcohol, Non-Food, Production","Cream, Production","Coconuts - Incl Copra, Production","Plantains, Production","Sugar non-centrifugal, Production","Sugar non-centrifugal, Domestic supply quantity","Coconut Oil, Production","Ricebran Oil, Production","Pepper, Production","Meat, Aquatic Mammals, Production","Meat, Aquatic Mammals, Domestic supply quantity","Cloves, Production","Miscellaneous, Production"
Bahrain,4.036,,,79.0,79.0,9.2,8.1,4.1,0.0028,2.1,1.5,0.0,0.6,2.0,4.0,,0.72,0.0,0.72,69.08,,3.73,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,0.0,0.0,125.0,,103.0,0.0,3.0,,20.0,1.0,,2.0,1.0,6.0,0.0,0.0,63.0,1.0,1.0,,0.0,,0.0,,65.0,0.0,11.0,,1.0,1.0,2.0,0.0,11.0,0.0,38.0,1.0,3.0,,1.0,0.0,1.0,0.0,6.0,,0.0,,2.0,,1.0,2.0,0.0,,6.0,1.0,,0.0,0.0,15.0,1.0,,0.0,,2.0,1.0,0.0,9.0,65.0,0.0,33.0,14.0,169.0,,38.0,16.0,2.0,,2.0,2.0,12.0,,25.0,12.0,17.0,0.0,6.0,5.0,67.0,11.0,6.0,2.0,0.0,1.0,0.0,,6.0,1.0,23.0,0.0,3.0,1.0,1.0,21.0,25.0,32.0,2.0,8.0,69.0,0.0,1.0,4.0,7.0,,15.0,22.0,1.0,4.0,4.0,19.0,14.0,246.0,0.3,9.55,5.74,10.67,0.88,5.69,0.25,3.77,,0.02,1.0,4.0,,0.0,,,1.0,,,,,8.0,1.0,14.0,,,,,0.0,0.0,,0.0,7.1,0.4,0.74,0.24,0.0,0.41,0.0,0.31,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,3.201,111.9,66.1,14757.0,13017.0,10068.0,10068.0,9468.0,0.0559,8110.0,6315.3529,1342.6471,452.0,1358.0,600.0,,1883.4,1725.33,158.07,1065.6,1740.0,7944.0,7944.0,0.5039,,,,7944.0,0.5039,,,,,,,,,,,,,,,,,,,,0.0,1093.0,8520.0,56945.0,59342.0,0.0,2.0,4116.0,5917.0,1.0,10.0,10.0,7.0,-3.0,18.0,9887.0,10026.0,0.0,2.0,3333.0,3333.0,,0.0,89.0,2304.0,560.0,522.0,,1.0,124.0,558.0,338.0,1056.0,350.0,314.0,2474.0,80.0,,23.0,875.0,43.0,43.0,519.0,32.0,20.0,,0.0,6.0,62.0,1147.0,18.0,,5.0,248.0,6.0,6.0,10.0,1432.0,25.0,8.0,4.0,,1.0,0.0,4.0,-102.0,501.0,2269.0,2840.0,4996.0,5060.0,4.0,310.0,82.0,78.0,,12.0,826.0,179.0,,228.0,208.0,57.0,,146.0,3589.0,4191.0,5.0,7.0,414.0,1.0,379.0,1.0,308.0,549.0,0.0,3.0,0.0,1.0,0.0,205.0,215.0,235.0,235.0,1.0,277.0,277.0,,0.0,108.0,112.0,33.0,35.0,0.0,24.0,26.0,799.0,799.0,3578.0,5012.0,3672.51,3691.06,91.73,94.02,114.25,293.3,251.59,320.46,0.0,0.05,8.0,28.0,,6.0,,0.0,279.0,78.0,91.0,426.0,18.0,448.0,82.0,,,,,,,3.4,,0.05,251.94,206.75,2.2,0.08,0.0,0.3,0.0,0.01,3.0,8.0,67.0,397.0,254.0,79.0,826.0,493.0,,280.0,,0.0,,,3.0,208.0,,,,,,,412.0,,,403.0,179.0,200.0,200.0,24.0,3.0,,,,,
Barbados,,,,43.0,43.0,10.0,10.0,8.0,0.0284,7.0,5.451,0.766,0.783,1.0,2.0,,6.3,6.3,0.0,26.7,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,24.0,,7.0,,3.0,0.0,32.0,1.0,,0.0,0.0,0.0,1.0,,18.0,0.0,0.0,92.0,92.0,,,5.0,13.0,6.0,29.0,,0.0,0.0,0.0,2.0,2.0,,2.0,23.0,4.0,,0.0,1.0,,0.0,3.0,,0.0,,0.0,,0.0,4.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,1.0,2.0,8.0,20.0,,5.0,2.0,1.0,,0.0,3.0,1.0,,0.0,-2.0,0.0,,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,8.0,1.0,1.0,-1.0,0.0,4.0,0.0,1.0,6.0,13.0,16.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,2.0,3.0,4.0,4.0,31.0,0.03,0.36,0.04,0.4,1.23,9.54,0.23,2.88,,0.01,0.0,10.0,,,,,2.0,0.0,,5.0,,0.0,,,,8.0,10.0,3.0,,0.0,,0.03,0.0,1.01,0.0,0.11,0.0,0.15,0.0,0.0,,,0.0,,,,1.0,,1.0,1.0,,0.0,,,,,,,,0.0,0.0,,,,1.0,2.0,,,,,,,,,,
Belarus,3.471,0.0,0.5,20763.0,20295.0,8176.0,8174.0,5719.0,0.5971,5624.0,4379.4753,1223.419,21.1056,95.0,2454.0,,8782.1,6558.2967,2223.8033,3336.9,468.0,30.3,28.6,6.7249,2.4427,,28.7,23.8,,,,,,4.8,,,,,,,,,,,,,,,0.0,2441.0,2800.0,,45.0,1172.0,1172.0,1148.0,1173.0,309.0,14.0,14.0,0.0,1137.0,0.0,4808.0,4805.0,0.0,0.0,,0.0,3871.0,4234.0,576.0,447.0,384.0,292.0,2.0,2.0,254.0,90.0,42.0,44.0,20.0,64.0,352.0,15.0,2.0,23.0,1032.0,,0.0,2.0,,0.0,,0.0,7.0,20.0,29.0,0.0,7.0,90.0,51.0,,0.0,1.0,11.0,2.0,,0.0,,1.0,1.0,38.0,31.0,358.0,219.0,229.0,1327.0,1179.0,,67.0,10.0,10.0,,0.0,75.0,0.0,337.0,533.0,23.0,1.0,36.0,75.0,199.0,297.0,47.0,25.0,4.0,0.0,0.0,0.0,,2.0,84.0,503.0,20.0,139.0,3.0,349.0,177.0,1.0,1.0,369.0,507.0,305.0,2.0,2.0,91.0,85.0,120.0,33.0,25.0,126.0,150.0,200.0,159.0,7828.0,4348.0,10.25,22.44,0.0,21.16,0.0,77.3,0.0,2.64,,1.14,-1.0,64.0,845.0,731.0,327.0,,0.0,256.0,,61.0,,298.0,,,26.0,435.0,179.0,396.0,0.06,0.01,,0.02,0.01,2.35,0.0,1.0,0.0,5.56,0.0,0.07,1063.0,90.0,,715.0,388.0,,,,,,,,,,,,,,22.0,,,,,18.0,29.0,,,,,,,,,,,
Belgium,3.125,0.0,0.1,3053.0,3028.0,1365.67,1365.67,889.39,0.0766,865.64,753.66,95.47,16.51,23.75,476.28,,689.3,251.1,438.2,973.03,25.0,24.0,,101.83,85.527,,,,40.186,30.928,,,,,,61.644,54.599,,,,,,,,,,,,0.0,1629.0,4728.0,0.0,-13.0,1008.0,2266.0,450.0,3215.0,89.0,,30.0,41.0,84.0,-28.0,3871.0,2213.0,1.0,2.0,,0.0,4550.0,4341.0,795.0,588.0,223.0,718.0,,12.0,13.0,135.0,23.0,-27.0,0.0,239.0,293.0,-10.0,,113.0,1406.0,0.0,0.0,28.0,,2.0,0.0,69.0,,472.0,85.0,4.0,41.0,296.0,619.0,,0.0,21.0,471.0,45.0,1.0,1.0,,10.0,55.0,751.0,480.0,820.0,242.0,317.0,2084.0,1546.0,0.0,372.0,37.0,45.0,2.0,10.0,240.0,49.0,250.0,341.0,82.0,5.0,,78.0,422.0,394.0,71.0,2.0,9.0,1.0,1.0,0.0,,11.0,336.0,929.0,3.0,10.0,30.0,247.0,148.0,3.0,10.0,411.0,452.0,206.0,2.0,25.0,123.0,121.0,110.0,86.0,198.0,569.0,466.0,115.0,165.0,4542.0,6349.0,0.37,82.98,16.94,86.08,0.15,64.71,0.01,6.86,,0.46,5.0,-230.0,3.0,49.0,17.0,,38.0,,,22.0,7.0,283.0,0.0,,17.0,2500.0,35.0,1140.0,0.4,3.87,0.0,0.01,1.7,18.58,1.53,3.52,0.73,33.31,0.0,0.21,124.0,2.0,,28.0,495.0,0.0,0.0,,,,,0.0,,,,,,,55.0,,,64.0,,356.0,258.0,,,,,,,,,,,
Belize,2.797,0.2,53.0,2297.0,2281.0,182.0,182.0,132.0,0.33,100.0,77.8712,10.9432,11.1856,32.0,50.0,,1265.89,1263.49,2.4,833.11,16.0,3.5,,0.6763,0.6763,,,,0.6763,0.6763,,,,,,,,,,,,,,,,,,,0.0,,41.0,15.0,13.0,,5.0,109.0,92.0,3.0,,0.0,13.0,0.0,1.0,1.0,12.0,0.0,0.0,1894.0,1894.0,,,178.0,13.0,168.0,39.0,0.0,0.0,0.0,2.0,,-1.0,0.0,1.0,15.0,1.0,,0.0,0.0,,,2.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,0.0,,0.0,0.0,,0.0,,1.0,0.0,,16.0,2.0,,2.0,14.0,28.0,54.0,-109.0,0.0,2.0,,0.0,-115.0,5.0,,1.0,12.0,0.0,,0.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,16.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,9.0,19.0,11.0,,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,3.0,3.0,8.0,117.0,0.06,0.05,3.11,3.11,196.44,196.74,8.51,8.51,0.0,0.01,1.0,9.0,,0.0,,13.0,0.0,9.0,17.0,2.0,,1.0,,,,35.0,1.0,2.0,,0.0,,0.0,1.3,0.44,0.0,0.01,4.29,3.2,0.0,0.0,0.0,2.0,0.0,,,4.0,99.0,,1.0,0.0,,0.0,,,,4.0,0.0,0.0,,0.0,0.0,,,,,2.0,6.0,,,,,,,,,
Benin,4.041,10.7,82.6,11476.0,11276.0,3950.0,3950.0,3400.0,0.2616,2800.0,2317.0553,306.4105,176.5342,600.0,550.0,,3085.15,3060.4833,24.6667,4240.85,200.0,53.0,,48.8973,46.5988,,,,,,,,,,,,,,,,,,,,,,,,0.0,,256.0,520.0,1773.0,,28.0,1628.0,1628.0,0.0,23.0,23.0,121.0,5.0,4219.0,0.0,7.0,3521.0,2.0,76.0,76.0,,0.0,10.0,109.0,3.0,13.0,,0.0,108.0,2.0,50.0,47.0,153.0,93.0,195.0,155.0,,0.0,1.0,450.0,281.0,16.0,10.0,9.0,,0.0,71.0,5.0,14.0,25.0,,-6.0,1.0,41.0,16.0,10.0,225.0,1.0,,0.0,,0.0,0.0,0.0,-4.0,586.0,89.0,89.0,434.0,444.0,15.0,16.0,0.0,0.0,,0.0,20.0,0.0,,2.0,382.0,2.0,,0.0,151.0,151.0,6.0,0.0,0.0,0.0,137.0,0.0,,1.0,3.0,140.0,876.0,2.0,18.0,34.0,33.0,17.0,17.0,12.0,16.0,133.0,9.0,9.0,11.0,11.0,,0.0,0.0,2.0,2.0,9.0,9.0,121.0,144.0,31.01,33.47,12.69,21.23,32.03,135.36,0.26,14.78,,0.0,0.0,16.0,,,,133.0,50.0,137.0,291.0,14.0,32.0,267.0,,1.0,,130.0,,9.0,,0.0,,0.0,3.24,3.26,0.0,0.01,0.0,0.02,0.0,0.0,5.0,,178.0,,,,20.0,137.0,4219.0,54.0,728.0,795.0,11.0,92.0,,406.0,0.0,0.0,875.0,3203.0,2.0,,,,,14.0,,,,1.0,,0.0,,,,
Bermuda,3.395,,,429.0,5.4,0.3,0.3,0.3,0.0047,0.3,0.2336,0.0328,0.0336,,,,1.0,,,4.1,0.0,,,,,423.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,5.339,0.4,45.2,3839.0,3814.0,513.0,513.0,100.0,0.1286,94.0,66.4,2.3,25.3001,6.0,413.0,,2727.06,2706.13,20.93,573.94,25.0,33.0,,5.6082,2.9634,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,23.0,41.0,208.0,2.0,10.0,31.0,60.0,0.0,1.0,1.0,,2.0,0.0,39.0,28.0,,34.0,0.0,0.0,,0.0,,12.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,8.0,0.0,,0.0,0.0,,0.0,0.0,-2.0,0.0,,0.0,,0.0,,0.0,7.0,5.0,0.0,6.0,31.0,41.0,16.0,4.0,0.0,,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,49.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,4.0,,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,5.0,5.0,55.0,99.0,0.22,1.94,0.0,0.04,0.0,0.4,0.0,2.88,,0.0,0.0,4.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,50.0,,1.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,3.0,0.0,,0.0,,0.0,,,,0.0,,,,,35.0,,,7.0,,,,,,,,,,,,
Bolivia (Plurinational State of),3.927,1.8,15.1,109858.0,108330.0,38119.3672,38119.3672,5119.3672,0.4238,4868.3672,3232.3672,0.0,1636.0,251.0,33000.0,30651.0,50620.7733,50558.1733,62.6,19589.8595,1528.0,540.0,,179.4249,88.1171,,539.8098,,,,,2349.0,,,,,,,,,,,,,,,,,0.0,336.0,745.0,550.0,577.0,48.0,102.0,1225.0,1138.0,29.0,,0.0,1457.0,18.0,240.0,1273.0,1331.0,,53.0,10090.0,10090.0,,0.0,525.0,437.0,894.0,875.0,1.0,1.0,68.0,5.0,24.0,25.0,114.0,74.0,3237.0,6.0,192.0,192.0,1.0,2.0,2.0,1.0,14.0,1.0,,0.0,92.0,-9.0,138.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,1.0,0.0,49.0,45.0,87.0,140.0,149.0,308.0,317.0,419.0,420.0,32.0,5.0,3.0,1.0,186.0,476.0,3.0,34.0,86.0,0.0,28.0,31.0,119.0,131.0,28.0,15.0,3.0,0.0,0.0,0.0,3.0,4.0,10.0,368.0,0.0,6.0,0.0,284.0,260.0,38.0,38.0,116.0,508.0,512.0,22.0,22.0,59.0,57.0,2.0,1.0,0.0,60.0,57.0,115.0,115.0,621.0,595.0,11.43,11.6,0.0,0.01,0.0,5.73,0.0,15.06,,0.01,3.0,22.0,0.0,0.0,23.0,1481.0,7.0,102.0,3318.0,614.0,,77.0,33.0,,9.0,353.0,0.0,115.0,,0.01,,0.01,0.0,0.12,0.0,0.03,0.0,0.07,0.0,0.04,46.0,5.0,27.0,,,4.0,301.0,,212.0,5.0,,0.0,,,,87.0,23.0,6.0,,,52.0,,1.0,104.0,,,476.0,,,,,0.0,,,,
"Bonaire, Sint Eustatius and Saba",,,,32.2,32.2,,,,,,,,,,,,1.91,1.91,0.0,30.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,4.105,0.1,3.0,5121.0,5120.0,2263.0,2263.0,1116.0,0.3412,1008.0,618.0,0.0,390.0,108.0,1147.0,,2187.91,2057.2,119.31,669.09,1.0,3.0,,2.4954,2.0824,,,,,,,,,,,,,21.2,,,,,,,,,,,0.0,314.0,786.0,,11.0,86.0,125.0,893.0,1094.0,37.0,,0.0,0.0,66.0,0.0,340.0,374.0,,0.0,,,2.0,1.0,,95.0,1.0,84.0,2.0,2.0,17.0,3.0,10.0,11.0,6.0,19.0,31.0,6.0,1.0,65.0,12.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,6.0,0.0,27.0,46.0,3.0,,0.0,0.0,7.0,0.0,,0.0,,1.0,2.0,2.0,6.0,120.0,37.0,46.0,714.0,785.0,0.0,50.0,14.0,1.0,0.0,0.0,54.0,0.0,83.0,105.0,5.0,2.0,42.0,49.0,213.0,211.0,48.0,11.0,0.0,0.0,26.0,0.0,1.0,0.0,11.0,241.0,4.0,47.0,0.0,12.0,46.0,1.0,1.0,40.0,64.0,65.0,0.0,1.0,5.0,7.0,0.0,2.0,5.0,2.0,5.0,19.0,20.0,546.0,770.0,4.08,3.77,0.18,5.32,0.0,11.94,0.01,3.18,,0.01,1.0,30.0,10.0,12.0,34.0,,0.0,11.0,25.0,5.0,,53.0,0.0,,6.0,95.0,49.0,8.0,,0.0,,0.01,0.0,0.16,0.0,0.66,0.0,0.13,0.0,0.03,63.0,3.0,,3.0,7.0,,,25.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Botswana,3.829,1.6,60.3,58173.0,56673.0,25862.0,25862.0,262.0,0.1012,260.0,158.0,0.0,102.0,2.0,25600.0,,15136.4,15136.4,,15674.6,1500.0,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,137.0,,64.0,,9.0,67.0,580.0,0.0,2.0,2.0,29.0,6.0,0.0,2.0,39.0,0.0,102.0,,0.0,,0.0,,70.0,0.0,95.0,,0.0,0.0,0.0,8.0,10.0,,2.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,2.0,0.0,,23.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,7.0,15.0,10.0,16.0,71.0,124.0,4.0,39.0,1.0,3.0,,1.0,9.0,1.0,,32.0,2.0,0.0,,6.0,6.0,48.0,5.0,1.0,2.0,0.0,0.0,0.0,,6.0,6.0,278.0,39.0,6.0,1.0,34.0,32.0,5.0,5.0,1.0,4.0,10.0,29.0,29.0,6.0,8.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,292.0,586.0,0.07,0.34,0.0,0.66,0.0,4.82,0.0,0.11,,0.0,2.0,48.0,,0.0,,48.0,2.0,,,,0.0,9.0,,,,125.0,4.0,0.0,,,,,0.0,0.09,0.0,0.01,0.0,0.04,0.0,0.0,10.0,,1.0,,,,,,,1.0,,0.0,,,,,,,,,104.0,,,,1.0,,,,,,,,,,,
Brazil,3.35,48.1,22.4,851577.0,835814.0,239369.561,239369.561,66008.76,0.308,58252.76,45362.1131,5006.2631,7884.3838,7756.0,173360.801,47323.399,495391.3667,483807.6,11583.7667,101053.0723,15763.0,8200.0,,1482.4063,1481.9226,,,,,,,126037.402,,,,,,0.5559,4014.8524,0.2924,1.628,0.2924,360000.0,,,,,,0.0,7885.0,12464.0,11661.0,11237.0,453.0,2033.0,88462.0,72701.0,1086.0,,10.0,2511.0,197.0,17869.0,3853.0,4992.0,246.0,0.0,715659.0,715659.0,,0.0,35098.0,7235.0,14256.0,14321.0,56.0,9.0,2830.0,36.0,10.0,-6.0,154.0,185.0,49689.0,427.0,65.0,76.0,63.0,3685.0,3838.0,2499.0,62.0,6.0,3.0,396.0,89.0,100.0,8192.0,2.0,181.0,241.0,38.0,416.0,395.0,317.0,950.0,16.0,,1.0,,98.0,151.0,1147.0,1086.0,3905.0,1641.0,1641.0,6001.0,6206.0,17300.0,7403.0,1327.0,83.0,25.0,5.0,6704.0,-1.0,1297.0,1176.0,2250.0,1.0,1748.0,1777.0,6013.0,5626.0,576.0,350.0,504.0,18.0,1.0,-1.0,,-28.0,512.0,14077.0,0.0,329.0,1344.0,9750.0,7429.0,141.0,144.0,2689.0,15216.0,10854.0,236.0,70.0,1573.0,1352.0,113.0,119.0,1.0,2016.0,2115.0,3481.0,3444.0,36664.0,38900.0,748.62,908.03,234.53,472.52,159.57,164.76,29.42,38.95,0.73,2.12,-4.0,-103.0,11.0,10.0,1087.0,2507.0,818.0,2900.0,134935.0,9638.0,81.0,3679.0,1500.0,,360.0,14300.0,272.0,4365.0,7.3,10.07,,0.07,110.95,109.94,3.02,9.56,23.57,26.95,0.21,0.21,182.0,3.0,794.0,56.0,19.0,83.0,6811.0,,18098.0,825.0,3052.0,2654.0,72.0,615.0,17.0,2318.0,2994.0,302.0,7.0,253.0,,187.0,558.0,2564.0,8.0,2458.0,,437.0,437.0,12.0,18.0,118.0,0.0,0.0,,
